rainfall_mm,water_level,elevation_risk,drainage_capacity,historical_floods,population_exposure,risk_level,risk_score
112.52821674758336,92.12039166660776,74.2939936619339,72.24712481880488,6,62.23661525623782,MEDIUM,67.95619718459982
80.13716677652566,58.349699532490604,80.88123363736727,69.96319315493909,10,17.31382245527702,MEDIUM,61.270608455334056
73.61128737922107,66.33906010291727,68.13507240509485,30.08274406865808,7,49.114385570674905,MEDIUM,61.21031738740944
82.39995468349667,28.1680526448587,85.4025866140471,34.080996330880176,5,26.44549133842982,MEDIUM,41.47060771175365
120.82827434859561,82.05252586064651,99.34439195817541,46.04145334334227,2,89.50430638823704,MEDIUM,64.73890350517391
157.47340739789524,65.60100176550249,44.91547117984067,33.60432408937278,4,50.04107361701486,MEDIUM,62.50617376492805
87.16246995297095,87.77231462734524,82.32198995240918,41.17316340904658,10,63.16963737737814,MEDIUM,67.98033305591055
52.13272570173088,95.39587963052057,75.73507715421319,43.23165218390601,2,42.434367429700934,MEDIUM,48.98775313811534
50.23260170958879,41.3110698180933,48.022665742641706,61.328487679759235,7,35.98669317158226,MEDIUM,43.37603292228829
136.8224276413859,18.15211526818954,93.06015497458864,28.690653632480238,5,28.262780475538023,MEDIUM,51.5232661599616
148.81668978206477,30.33360621251042,42.4704633093965,78.36480859951843,3,92.06844244003176,MEDIUM,56.99479297984913
27.897273575201243,49.40574091082535,58.71926204624257,47.190590325577894,8,81.95192041842574,MEDIUM,55.37326369212887
21.31500568238029,95.1124286642026,15.064523914141347,70.03074949307597,4,21.993502998792778,LOW,37.365641169187356
111.0537228385968,44.04788401360737,26.448643436295292,16.92261090546952,3,77.20523886626185,MEDIUM,55.56547694551535
34.849451512758705,79.3695892298833,84.86613620070726,49.94705850057119,6,47.667769933298786,MEDIUM,48.310552950649296
150.192912377578,58.64290229536795,42.6725086687405,12.398660235072906,9,11.385698946451287,MEDIUM,68.06271572797718
62.75689456709265,26.452789338787888,42.43798849444953,67.45234930432301,10,57.553058833859986,LOW,36.80438304638473
34.45822860509425,38.86607070581064,28.368196728108924,39.21535654475092,7,21.704179607637947,LOW,30.11653082389001
166.56498032286655,68.78726965205368,51.70298175825817,90.68648919899543,7,28.89408817842352,MEDIUM,57.47572205060106
38.14039286499729,70.55680552164041,81.55261132830913,37.55055824112065,9,72.64368652816836,MEDIUM,55.8833436843365
58.402413997449045,49.12837721281416,90.04059118850526,57.923501331506785,3,33.142783342707645,MEDIUM,45.20681643233849
36.11427718264997,30.578104239590317,11.660871044197469,31.877943934042246,3,90.26993816576349,MEDIUM,39.796930542262785
29.633310823110346,74.97161015614087,59.60796946781097,62.70957346052393,5,69.1452782581753,MEDIUM,43.630060154476396
13.595162777194805,25.19857374514433,49.39096994977178,49.69859976132494,7,84.90551364197282,MEDIUM,44.42391983991067
19.41721955792422,94.30027226786139,63.356775794799944,41.503402227978796,7,65.36705844971657,MEDIUM,49.25492394986259
39.68905005909495,26.911322113282903,47.49119025628557,27.31359467181529,1,88.19646319198142,MEDIUM,47.709138418618366
19.074928546619816,19.65811265492684,42.871257981074436,19.4793142375737,9,42.55162075199352,LOW,31.84005499531082
110.4944487388651,54.78829321288409,49.82866768080149,20.189726386317226,4,59.422651919702176,MEDIUM,58.42888387872803
125.72146955591609,56.759463829872466,60.28991723185934,94.91840148797202,10,56.43013603999002,MEDIUM,52.23762589235327
76.9171776614448,55.73736233004203,52.593405048018795,45.04641178286495,8,91.34116372701735,MEDIUM,53.601419227957294
64.0584864818484,49.30007404049555,49.85372284696139,10.164025169233854,11,24.842386774775218,MEDIUM,57.61165356793065
95.76946029377912,99.53334035466474,82.69435444601767,90.99894720321122,7,62.02546868680232,HIGH,71.047857439337
158.75084017988345,53.765255140352366,75.83655916759649,11.698293559534076,6,77.89880748042823,HIGH,79.70059043257305
154.69237655977503,53.01519226658479,37.43095694721332,45.57982067213536,2,43.30447844802943,MEDIUM,53.927246302091376
17.390760542174633,47.95894564431052,81.05482616395544,70.98559480750575,4,88.08233721543787,MEDIUM,42.84395726536023
40.85472963140909,16.01431792313166,86.09681355542752,87.74093577159974,10,43.57132903699607,LOW,32.11071299219127
50.246628087747325,63.366096803465446,19.581759510548096,70.59533477172859,4,25.59778839063245,LOW,30.97308454728337
52.39588789147601,30.51709950008642,60.35483386442208,49.408189166501,0,62.564351986452856,LOW,32.513764840683265
107.10955079627136,67.38480822061449,32.1046393919253,92.82757331364878,2,47.85112090335812,MEDIUM,42.170521717799915
80.76461236954269,14.575011575362943,75.22137058303865,13.342147557827985,7,11.367109421380409,MEDIUM,48.48318400875765
18.37320038769098,98.32483911277015,27.684606289074907,93.88583721573069,7,16.28547332441529,LOW,29.155421621943617
73.51440353812717,52.2104571111405,68.78333479643803,82.1982818952173,11,27.5749462185931,MEDIUM,47.24094379061647
99.03800128199833,90.70798344316286,29.23684232547522,88.95905145574052,11,79.2396963566337,MEDIUM,65.22977725685968
27.284223493631714,52.80050559096413,53.5586575258446,31.655656048290616,6,90.28355644303736,MEDIUM,53.62948001900804
151.68795414405514,15.429773671679957,95.12141445203825,22.108936144162932,6,59.10767866128002,MEDIUM,60.09532697905738
18.833517299067722,83.99921914844262,41.224216153361276,66.38179874667951,9,19.500891626271113,LOW,36.375325950727664
167.22311773307055,68.33653567004208,88.19515616650473,53.8480522288202,0,58.09770570176614,HIGH,70.61010619596605
26.849234068578834,80.35813428165507,98.75973521436998,54.469276663272254,7,87.00449145372505,MEDIUM,47.2432767808034
153.40774177161796,48.535287715798596,88.11083063649052,88.5926301710735,5,77.45298662103306,MEDIUM,66.14823811158843
163.4510344676949,67.41430698219804,20.75727282371757,62.70687706552729,9,36.19883473276374,MEDIUM,58.48726472621909
176.52701569972075,87.06061034169467,82.86753085584049,36.44042598389014,9,21.150154835952204,HIGH,88.52105570965702
146.3443996465109,66.79588985846988,8.05419253455332,44.00565729551946,7,91.06135297860187,MEDIUM,52.21514552691201
142.51118193112592,41.2906271352313,42.363678951434245,21.347145982807355,7,86.867987196899,MEDIUM,67.26881611691476
119.2221569192431,69.62766349295799,87.71967046519707,26.346693423433592,8,14.83438286307032,MEDIUM,67.12745551611607
142.42938027828194,70.46687697526606,70.43146021219238,22.184755967810773,6,84.13070408421078,HIGH,71.77580263403631
32.873875430235,96.45282662559624,55.610340597098414,78.87476400296514,2,18.749137400644557,LOW,37.306027225319816
101.13156611109834,43.38210893875023,41.84708238284895,69.9142447776301,3,15.695527006183331,MEDIUM,43.75889786224057
97.41788793237046,48.257359076271804,82.16820991467718,55.079326496922405,8,78.27408074316335,MEDIUM,61.98719102243498
155.7872645008348,83.09106650683533,72.40804837508098,41.821265858343516,7,58.267955973246224,HIGH,83.28848365886788
88.6758921508977,55.51860832684671,49.49850536348897,66.8220146775698,2,47.3093221681287,MEDIUM,50.56760483517999
75.46521433706009,76.29157838041597,89.78601203491768,79.09695455413969,10,91.34759763784197,MEDIUM,59.10792377550283
118.72575611030872,51.37385180082329,26.845061692770077,84.90482333209526,11,85.53732148609784,MEDIUM,46.51977063859369
55.29876397514383,29.394562763143043,21.187193370069366,56.496379397538355,7,15.186112439235094,LOW,25.033084016855838
33.760629862172664,77.06834585029097,66.06635761169025,79.69023535467457,2,65.44785177470551,MEDIUM,52.08664370652828
91.23913658403679,21.803965226623895,97.33946255666818,53.46100604007908,11,79.50406628867124,MEDIUM,51.96020205195345
80.87119266113045,27.872529717817727,28.48937446414318,50.33505758097072,2,59.54415217974569,MEDIUM,45.10151688250112
49.53688988990853,66.41424845057878,28.718685998713518,83.56170772787851,5,98.47049491685695,MEDIUM,45.095545250456794
72.47700771957176,77.25428201728629,18.25239055640804,42.84178458249644,10,71.74427541827934,MEDIUM,56.30654172618201
72.28671647046207,90.52190981810335,86.75353775099505,43.65257771845969,6,19.37287114273228,MEDIUM,60.3851266589179
65.67424595013273,34.53278476743026,26.50776633907674,35.91746434921787,2,27.84682107999581,MEDIUM,39.84322498749914
74.50889355357792,19.965183274049892,52.801960038864344,54.08964690504242,0,84.36210590795157,LOW,38.63321461141279
126.57636872751071,96.04419935703662,99.13288541020944,56.31225286360416,4,99.708100582987,HIGH,74.64605461180419
60.4690006771185,23.89807792199282,6.153385587594139,66.13919735138884,8,18.850534018515074,LOW,31.768539687914366
171.30584754160787,27.790028402917557,57.866178598525444,46.59269635931349,8,19.029638606054355,MEDIUM,56.582985265956516
165.77916332149024,36.21965082026192,53.667459056969854,28.516169810105943,2,78.7048348728955,MEDIUM,57.58403971225808
91.75477281101335,57.64522186236587,81.7075007589647,83.68157530517945,1,15.79188535448856,MEDIUM,48.78782083217813
65.8214048507971,89.45430094306703,38.751746257513815,39.41007371523122,8,16.17041044583627,MEDIUM,54.43849146100895
101.02391427110054,78.44914204568802,43.982429095408946,88.45019068641484,1,89.99348347086963,MEDIUM,53.9617262006514
154.25528309151616,73.73417984583716,20.954108156892048,27.62503330724874,0,82.04048310866058,MEDIUM,60.79842875805155
120.93984789521734,25.76625110704033,75.37744700539973,57.60488548007959,5,89.3406879877944,MEDIUM,47.86113165404601
146.74661075100317,42.19143683733768,79.54734637287409,55.61228295000344,6,68.54620619194783,HIGH,70.54852727757142
100.56278693117584,53.056443347801014,17.983015473988875,80.4350670737946,2,39.02827797449726,MEDIUM,46.54485324576871
117.59599697549552,23.268335813702727,42.37842202889057,21.80236787382053,2,91.5681871299512,MEDIUM,55.826365274600455
58.98645441101849,34.60867319140053,89.82597455945488,87.34465969798421,2,36.88511724769886,LOW,36.24223612361609
134.93183759274945,37.74998835575598,5.25719099919978,55.17139463462596,4,34.79597555093644,MEDIUM,41.639754991119446
44.40878083137212,21.454857849613532,33.38211170915007,59.819297632721145,0,89.7760377273494,LOW,37.8888020870081
128.1156818991447,59.52157227174318,57.72901707999203,53.3641349303102,0,71.27403332438871,MEDIUM,54.72889897487064
156.322241615402,73.45253768717737,36.73891666769556,13.06211708108265,4,90.61048762383184,MEDIUM,68.35248409279943
32.45748234126247,16.29384683291751,30.844292971878595,52.25270625356084,0,24.031116032857515,LOW,32.800400595160454
114.44455589212636,53.30107915868348,48.7035610658052,32.401721327544195,3,95.70671179890682,MEDIUM,58.51839606745477
26.16627719908888,80.39900757410155,22.244695270420905,39.128495332115676,6,65.14679410302944,MEDIUM,55.37715563432914
133.37165680614257,77.31911160572022,55.31439789115096,65.1736359309069,0,70.12315396840849,MEDIUM,52.375941100013165
24.36384719999844,83.35657865968787,72.13611252475646,52.304256005299,7,92.26545222938064,MEDIUM,58.305646046974545
169.10976985910642,50.34165698535463,59.65302049970771,17.923548076734136,7,44.26776772251658,HIGH,79.19209639343147
33.35934810642637,83.85013743758746,13.845386431560435,16.208508354749508,6,74.7617495226276,MEDIUM,51.71803075275509
173.00964180454366,31.667776409284254,85.21881834572946,25.78090412747648,7,67.63065590120357,MEDIUM,68.13555332534706
146.15030993446643,42.47295052757638,21.622894561311377,26.22523745863901,9,80.89774469793642,MEDIUM,54.43746924633445
110.9259407592802,25.872001877602116,77.65714005805722,61.705564342566014,0,90.72485126499765,MEDIUM,54.32884707114721
143.04609778702297,52.073608548571464,39.25368552370579,25.11422944387114,2,71.20547698870851,MEDIUM,55.91676085719644
145.1695226271246,45.28540201738989,79.36232806532972,84.9461509783555,3,16.087559905275793,MEDIUM,51.01632922780415
170.82460067894615,31.683440477288098,24.595925823507848,27.829656152140117,8,26.48263112648022,MEDIUM,50.30658579307149
53.075170152661826,77.66026383077033,22.73289985106583,17.746172861242524,10,95.85803640403756,MEDIUM,66.29400037844043
110.31290221091255,38.24620949004819,52.21745539066082,84.43841139056998,11,97.17854260395036,MEDIUM,57.835178039441246
26.15836358594821,34.552389713125216,8.128921396344246,35.1028439665223,6,97.06719823285262,LOW,35.8534764675076
114.74816900410062,21.780129776544555,26.40324718432167,46.160923535867546,4,13.311946036010617,LOW,33.45690725011677
39.1195216957741,49.49395316217538,73.78116395751309,91.51724264105759,4,44.42033511544764,MEDIUM,45.303472677658476
106.04160395031512,37.266816595357184,84.55143043901542,90.27138362841077,0,78.37054335891965,MEDIUM,44.74773706456115
107.31318738575445,43.234555720687176,12.674609574091992,70.76793558751801,5,77.75972232920478,LOW,37.638771791468926
89.21747600680865,31.239753635849738,88.79738239661991,15.85981089726715,6,17.731801445496266,MEDIUM,45.47052530315716
98.84740183723088,78.68399408379103,80.764134385052,60.43391065996879,2,64.85399983805671,MEDIUM,57.04277225345471
139.86697630111996,93.70030126192457,87.62000809216171,94.07162447859191,9,22.85826566867717,MEDIUM,59.92833377966478
145.87160180705132,54.813866750999885,71.35071268498979,90.48787941603834,9,54.3888399581014,MEDIUM,55.7592632958739
93.66604664782295,67.86985810067493,69.04454139292665,19.010211864195142,3,31.571713075700934,MEDIUM,63.27064496148387
111.93088505884408,88.04550489460354,54.88385716776206,43.657220762681334,10,14.78450545612549,MEDIUM,62.56969709057096
168.3101600673173,99.89466736002927,67.01478632667492,36.820623401741344,1,17.20174829739486,HIGH,74.8725303591211
30.354710045190878,65.21648362568489,92.31541813382749,21.026889086916974,10,91.98036547569174,MEDIUM,58.67191466776638
29.907606203018787,90.08015198858818,14.5495901345873,69.05785645614468,9,77.01813677813807,MEDIUM,46.77215259022289
24.91053202483063,91.77474219000779,34.99762539537866,33.27711097062012,2,93.86415835956554,MEDIUM,61.402517771716596
121.83675845688973,81.23063390268601,11.883222491607825,39.31359326565031,7,52.29909391001974,MEDIUM,57.30247670969192
81.16341113436451,51.48382519657992,94.75649133468366,17.680504519620527,3,47.196324905752384,MEDIUM,61.07547904026824
141.63464074411334,17.303860038150937,47.300219269941856,52.32724249618658,9,42.2566563251886,MEDIUM,42.319733773628485
124.10934026246075,11.422499989612046,69.1577247142379,23.4442684104248,1,65.4676386446881,MEDIUM,58.29078741570829
66.7184189158005,52.94805699546322,84.90640612791053,46.727686004256576,2,41.64034482742002,MEDIUM,47.63190008082313
162.72231305146107,54.488308018115596,99.14502356726642,22.184088878780628,3,77.16459105838055,HIGH,79.77000904660873
139.63046500201088,46.6626149076675,20.369333490265248,91.07724064576239,2,82.11855935942759,MEDIUM,44.58387493563199
55.990939954729875,61.135061616222806,80.95369754323173,22.32351532175712,3,88.82601340864429,MEDIUM,61.22721345049669
71.91264302124918,59.694643297398436,89.30517532298995,54.36040807730382,7,31.852083722074955,MEDIUM,57.87161553733443
63.454796634724694,85.29517369294237,9.643160800833183,26.743285152113938,7,57.43198443631378,MEDIUM,51.10501674624756
36.793980266249946,19.779139293603617,76.63860321762948,16.490753295171785,6,30.110015505685496,MEDIUM,47.955871270195736
35.123173332172584,30.26598994949909,38.69890551367228,27.196232601578345,2,13.380024107830703,LOW,29.284212095129984
169.1416687738765,81.37044810636674,66.61669518969104,14.655799128187066,2,73.70427737528539,HIGH,81.14695233600769
84.44368632378806,86.30531805012892,53.83457862369215,21.84877756528405,11,59.40831465416122,MEDIUM,65.49558266527931
75.16436987215967,99.5341792258781,29.67551394823051,51.94615340987344,3,75.15345515977754,MEDIUM,58.354964129373116
134.04657047515423,88.56208147483757,17.846029390378675,65.4043192898938,1,17.88606202658834,MEDIUM,50.42576617308254
104.00882109299299,90.09091063650979,16.10998714347479,17.423884281101593,5,99.59735611557478,MEDIUM,65.46482897716841
169.14379776253858,38.291314836691434,14.815671482306712,47.48658303186282,0,99.49137102523288,MEDIUM,48.30289369918446
142.65125396459666,46.14954706084387,65.59005381278489,59.40599694253491,4,51.84998429531614,MEDIUM,57.97697429287639
91.49282590117186,34.127659433849594,38.38403088295612,29.909182477940227,10,87.94528436654524,MEDIUM,53.535043079228934
73.98111049174045,64.5669458373444,25.580176629557883,41.62666497886216,3,31.921170022500114,MEDIUM,42.524390728646125
177.72736263713475,94.49248187863346,70.72908380706079,16.105963927356733,8,76.38095451009673,HIGH,86.19059390817081
132.01924012061937,41.01767978604559,70.25070874781434,28.71114181981307,5,89.13032711322091,MEDIUM,63.837418556315065
171.703092200653,60.13016036933052,56.22098777391478,49.6739987031099,4,83.31996394727007,MEDIUM,64.08600068988207
30.141358126897032,36.666966740813656,93.82099260225583,94.1875852086524,7,83.05966704170417,MEDIUM,40.29693773856917
154.59072546243303,25.281997639543675,41.61435198693502,94.68253034982634,7,51.672396887997856,MEDIUM,40.790898404420155
118.30256027850528,27.56669768367901,84.40698227058283,93.26784289556447,3,83.79909530008955,MEDIUM,59.651913581510684
30.72668531696914,15.215081008431694,12.13824375355865,45.96234283552784,2,72.16343317191703,LOW,31.402918484665843
110.00385999476751,95.43641707083317,75.28395393365793,16.857832165246528,11,21.920625832978395,HIGH,76.16031667799861
126.63638206792629,46.25916476568666,98.90250431403335,37.50374216619335,2,20.27659636580681,MEDIUM,65.20007612524635
12.091456601062482,85.07088028018973,85.4268305473426,30.205721906533068,11,79.47299223411758,MEDIUM,51.711726271380186
87.23405351309691,71.31965254207219,60.06814833445564,11.20075886733764,5,66.29176798956314,MEDIUM,50.58207956054982
150.3179169033746,27.272904526997685,64.54277611108026,18.094856874511912,11,56.74385054722397,MEDIUM,62.67396681346827
60.21103430849528,25.791602192117903,38.56250719650995,48.52131447917061,4,91.65356117639453,LOW,32.99227737184575
87.95317390575369,83.07893813594903,69.55109573451988,38.87130942336525,6,69.36313211840968,MEDIUM,63.237499376866175
85.19340160154184,33.82405395575836,78.18756140222607,25.330066338931058,7,45.653207057947014,MEDIUM,55.03942937357499
61.32765654522357,92.19566653317781,99.83170570619612,70.8684975059935,4,47.25386273585654,MEDIUM,63.93122660434865
166.13512223764423,22.604986422054157,51.78397711504113,40.35482565121258,2,64.47199247358265,MEDIUM,49.19995198521662
142.8199860233577,70.99377530090226,10.823886248477017,82.40876773845626,6,78.42477562177136,MEDIUM,55.98999617087461
28.800029869338786,83.30264884278405,61.6065053194436,30.48305862236497,7,60.79179762542117,MEDIUM,55.72737710509093
179.49589183238743,31.17307495740805,16.307294248306015,55.763446657363104,3,55.78847939972617,MEDIUM,52.60529303040451
159.4640041323167,34.85866271109094,28.252679137830455,25.65183345768051,9,75.42106323887637,MEDIUM,58.48522691178635
58.264434436886624,96.80669975252815,36.23409157404504,52.10055239279657,7,73.47380949163326,MEDIUM,63.86295349797271
152.2724185423595,33.813784481154244,74.44783794909901,22.959653263162828,1,84.7312156552205,MEDIUM,62.46003912832794
28.091320418135087,48.6961344910043,22.461771768457552,23.734183071579366,11,15.629660764956498,MEDIUM,49.638763189020544
179.84780418062056,48.92640339181295,20.74652995002349,62.038987048571336,0,77.9456918873781,MEDIUM,50.88569042185779
123.16640513811127,32.773127493671524,9.271603037388608,32.42181358494017,7,56.2384405856521,MEDIUM,51.84408756982293
120.52125264499549,79.82119777933815,87.95779395361868,24.651214257961023,5,16.72238080298367,MEDIUM,68.53532148765846
25.37492358730257,79.46644089062397,70.88301531382577,89.03030126148121,7,71.11090253525677,MEDIUM,45.48610979527989
162.4956778124263,44.04862128014071,8.794914233674517,13.655276312904341,9,74.48861746017485,MEDIUM,65.72951515837407
14.929915544759801,85.16132119726603,7.687769035620885,58.037589579150406,8,57.1264452590216,MEDIUM,39.881427902172874
50.940769866995,29.176744095910216,58.074058165130324,56.60242655582755,7,81.44190798847865,LOW,29.042955181473566
34.31371877832795,10.387519810091078,31.84076812223755,31.30175432426008,10,37.022329776637136,LOW,18.14429240987446
142.05054991767716,61.405062585016694,61.68900329103324,48.48559833458951,8,28.17164966782925,MEDIUM,68.72056903511667
43.69471862619264,99.46699952071407,46.287396689691704,17.457711562024016,9,41.56605565689506,MEDIUM,67.51028403648434
164.8084986122505,13.477987884419615,92.71469341947419,71.30796240353027,4,46.90454619663798,MEDIUM,63.37158381917095
121.56573668567333,28.71982663376145,32.34185642132995,28.84425761202997,2,72.6340242161952,MEDIUM,49.03084699999743
16.147660784098356,56.702317823837575,69.51881000169489,26.437755585257253,2,86.09679440904048,MEDIUM,41.24860015627129
10.923071801879079,82.89466628003835,10.135159603766922,36.76467065358776,7,74.88263710708088,MEDIUM,42.66076399429825
18.78184589244782,18.013780456754787,95.80675074794792,86.70144322236708,6,25.658880316264135,LOW,30.8874042042565
113.00728020011371,45.57111883830049,98.17195945129346,77.69966510410113,0,42.959537632023164,MEDIUM,46.02101072427926
146.2519078461006,77.23682205668977,75.21208975655918,90.4858447463694,2,24.25723421030002,MEDIUM,66.31997657774457
50.55397950665604,43.43888875657254,49.19518479853945,65.41679941281225,11,71.80517796022463,MEDIUM,56.122622745227886
154.3995032969224,26.995277842807507,25.899376736089827,66.34832843772745,8,32.335469039520476,MEDIUM,49.74848704312408
19.729429826054265,27.59462446569286,82.18905232355665,50.80263495122844,9,57.28482395666621,MEDIUM,41.40836455294618
146.16385511908496,46.904390822349484,74.95363922896712,86.94083748619292,2,81.2646858875216,MEDIUM,49.0923975642569
167.72522312928766,53.1475367325302,26.08563375829016,53.424557687977966,0,70.38453474294536,MEDIUM,63.43437208399153
141.25842784774468,87.56329760344126,47.86545294494024,40.180106017577096,3,36.85365915986195,MEDIUM,65.6390708734343
128.68053327636832,67.80271767111941,48.96589909259458,64.43187584300154,10,39.95800755547067,MEDIUM,58.195688408221244
152.4566371714151,72.13617590639512,83.50900224740737,56.42185693908189,6,68.80278579427286,HIGH,73.14657610855765
16.825720923001292,98.46884543823163,69.96524501173727,20.541684301341114,9,59.45209744059497,MEDIUM,58.87644936197316
44.30295882223942,47.065909627087635,66.10091663630524,43.38166018255651,5,18.675413872303995,MEDIUM,43.60874457143437
31.23702548195932,46.301896292421546,66.73360514351145,36.6326599430308,5,88.65924303461915,MEDIUM,40.29091764935075
95.7702683328077,93.1012270953231,30.694657541335495,81.9808708759462,7,56.135192324826576,MEDIUM,60.02797088912918
136.68198181590355,32.12880283045528,40.312569683805734,42.20161734271424,11,52.60249118777188,MEDIUM,55.251727777250714
117.10201357798778,75.683372167258,9.337917116487084,79.83219477430588,5,27.85954029690361,MEDIUM,52.56316151351734
154.69228695952896,77.91158243963211,79.75940790215176,47.603115481580375,7,43.929443707348355,HIGH,71.00208671517524
36.38620871498545,18.800919770089877,46.134830441132316,74.04754789287685,11,39.95423760835892,LOW,31.540800255573316
134.88558562897748,52.140826512422564,46.632643923319485,21.498963923451143,4,34.366211454648415,MEDIUM,52.64380971400995
42.8170534477137,28.050622418939863,28.30884516869454,88.5952686709693,10,61.06659171820958,LOW,35.140164730742214
56.028987724026045,26.68377455222371,24.895591738645745,50.847590717908055,6,51.60478242522538,LOW,30.672154783880437
130.68379853782164,51.74452994165886,60.843083309057775,32.082850878236044,10,90.02779167832006,MEDIUM,64.57711758995556
176.6348134327759,36.04867367572585,27.0925364443492,30.526616541008586,5,94.72095793424448,MEDIUM,61.87418351686792
113.96241301610183,81.64544028632838,11.099840898719119,32.53156952887261,7,29.75260863052818,MEDIUM,57.72964171872851
19.26505354852025,91.68444022514342,77.91320451818534,41.17155469802725,3,19.009488589048946,MEDIUM,42.679806445824305
114.77252488768058,82.2448544759529,40.76459626860476,70.98916027742743,7,80.68037963389745,MEDIUM,58.90822982066707
17.199593768628407,33.94277853594987,41.122380470433924,90.71625864656745,3,99.53752632747481,LOW,33.06976639051692
160.30477093235893,34.67209543197475,45.97523674400018,66.86818156050873,7,87.72400628687387,MEDIUM,55.163765324203226
130.6283084671055,32.92555151057206,82.42925822376891,56.50913303024856,9,12.132766190686125,MEDIUM,53.81981670286038
39.431733891825544,22.153428645061247,35.47950511428263,48.130813681456445,5,32.61371956358194,LOW,32.18336902692486
25.59257099011367,94.941853129334,77.01344006949442,80.3965296981974,5,13.900804933713752,MEDIUM,46.848650155553514
41.20064890965423,46.18430183413624,94.25675987405661,82.22086220791594,3,83.870143933705,MEDIUM,39.208950424323085
176.60462052421272,30.222052709128636,67.78247861285594,34.90820232678958,8,62.32662786630847,MEDIUM,65.44382340598817
87.95530921794327,86.20039454574191,46.00970271181734,91.04072113554156,7,56.23466870503485,MEDIUM,57.67423808443003
143.29376121803935,45.92757723920114,76.04002369893314,43.584805872542475,6,59.90048937968748,MEDIUM,57.70495275876824
118.18941815832207,13.160512999869992,48.50025012638162,78.00663588127986,0,32.7206132826932,LOW,33.042758868118455
107.31023549296835,24.574741322466807,44.370590755273376,92.17968963698983,1,64.14745322249766,LOW,29.481071138278416
34.67214329305845,67.5325306320553,54.901900539404906,69.81093857272695,0,12.7600280617627,MEDIUM,41.426220064033814
170.82415710487615,80.46147467545515,35.18362180688291,23.73181174835147,10,68.14105515737558,HIGH,75.22744188902757
61.22824752750205,28.984094963984163,14.903770546600114,59.82164118978412,10,76.09904471609477,LOW,33.74699364313685
108.26292668728217,92.5656030339528,44.41094052498569,20.096055463124166,0,70.57236373406445,MEDIUM,65.37833847091942
128.96191058014125,86.5897408046948,16.766403707283683,77.07707338885874,0,39.890576648099824,MEDIUM,44.5152596965136
120.36963639170251,86.35426786549728,43.99193998776744,33.91178977928005,9,84.36366236147884,MEDIUM,64.83845179010396
169.90104964823814,30.48950321192927,57.90870351527778,69.09325996010158,6,74.39895974057339,MEDIUM,49.9692533490332
35.23462828640986,14.548238978505193,93.41756221453645,87.35762230106691,3,21.546759063185007,LOW,24.281688911010704
96.41996553598015,88.06811855343253,8.441121449303841,25.385837306964653,7,27.562979848448354,MEDIUM,63.427262906070986
78.68584642593021,37.522020586471065,64.0385486176847,43.392916281099176,2,67.33975718604148,MEDIUM,43.54160553616466
90.60868401204507,65.70247430561733,48.48484273175734,65.00509698625314,2,36.04745202004236,MEDIUM,49.92193560568588
30.266979453616585,78.3970195330657,6.924807179393221,45.67098038880759,4,20.748964730161326,LOW,34.08499083310257
32.79608367837011,21.546393266000813,28.707076714178434,24.859610038100794,10,23.947209383490296,MEDIUM,39.30171768259012
57.272842782813754,80.27545190671431,16.25609897370615,12.471087204347745,9,24.905546248636057,MEDIUM,48.127424972432294
61.79978263934132,94.46603130649592,25.59544384448725,44.56084221466685,2,53.001181613654396,MEDIUM,51.621578984530906
82.7435463258295,75.55374691717681,31.084173128787228,65.18276725946323,6,64.66469080865477,MEDIUM,51.28162543129759
113.86788299622681,49.710047363250226,43.124101861308645,58.788657692961536,10,25.876204736897346,MEDIUM,63.37715508493353
117.8869499611047,88.90103248765325,55.25874238144458,23.280505379654606,11,74.12469493268989,HIGH,77.44025390421476
80.00785241954694,57.471186706530304,5.0940494230066795,48.308942728727864,9,35.291134675137556,MEDIUM,41.31336231301387
79.49312860287851,77.02938350350787,20.377589259730378,41.40503892540649,1,38.040232455456476,MEDIUM,50.95205330115632
46.99684953848354,83.84553494727437,13.888806632836067,33.30720419493899,2,30.11487589666968,MEDIUM,55.33736331514761
110.01206222953141,77.44175755291053,57.21897292996066,71.98805572813308,2,80.66855223488719,MEDIUM,49.13783253465259
63.89695492393044,35.90693884433386,36.26211268812063,36.32042255231067,1,96.38324496431893,LOW,38.716864422371174
16.130171827151827,20.605951081524797,57.09778492329822,55.91206594830748,2,54.324986381028346,LOW,28.255573028701626
81.12800750666626,31.450467642585412,26.073213706594395,88.4740004979174,3,13.782757728879298,LOW,27.0648716326352
90.60255476532896,55.25874432823179,7.301788638320562,55.838458491554505,6,33.45123847829283,MEDIUM,40.65151770695391
48.35078759471587,55.474923006378624,94.42985562067345,62.446947363647666,4,24.224526200696147,MEDIUM,40.32208164668231
107.31784863075967,62.43799143830838,15.289271512954432,16.22590882424187,5,85.84860563668161,MEDIUM,64.77831523640297
106.18122307342657,45.55916537931018,17.051581056363098,25.14140221804759,2,17.636858868988465,LOW,37.65384247044133
129.34037078876315,80.8202243305025,18.921948518463346,18.580851940339645,1,96.98286166195454,MEDIUM,63.084918704950425
120.1512419742057,92.1838375312487,98.22126977936091,75.0091006102464,11,62.966239896216344,HIGH,78.3823782298355
120.91361960857536,32.205254813152415,63.67772281614963,81.0532918779316,7,56.59658083667469,MEDIUM,48.45173444256068
